id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
22232269,Cozy one bedroom apartment perfect for couples,145993199,Bradley,Brooklyn,Flatbush,40.63436,-73.96126,Entire home/apt,90,2,13,43562,0.7,1,5
30510347,"Modern, Sunlit Brooklyn Apartment",34621599,Ashley,Brooklyn,Crown Heights,40.6782,-73.945,Private room,55,2,6,43620,0.86,1,89
6559926,"Sunny 1Bdr + 2 Big Sofabed, Clean!",26270573,Joe,Manhattan,Upper East Side,40.77205,-73.95339,Entire home/apt,240,5,82,43624,1.87,2,158
31315479,Chic Eclectic Midtown Apartment,42037177,Larissa,Manhattan,Midtown,40.75494,-73.96437,Private room,300,3,2,43499,0.33,1,365
23262857,Central Park - Room for 2 to 4,60281397,Lugao,Manhattan,Upper West Side,40.79701,-73.96933,Private room,93,1,27,43625,1.69,3,190
27088944,Charming and Artistic West Village Studio,2102205,Conrad,Manhattan,West Village,40.73894,-74.00108,Entire home/apt,250,2,15,43456,1.33,1,0
21801370,Authentic Brklyn Experience - Room C,156042211,Tia,Brooklyn,Canarsie,40.64942,-73.89783,Private room,40,4,4,43353,0.22,4,37
9478370,Spacious and comfortable 1Br apt close to NYC.,8200337,María Cristina,Queens,Sunnyside,40.74538,-73.92139,Entire home/apt,115,2,6,43283,0.18,1,0
7805443,Simple and Central Near Times Sq,30467944,Reymon,Manhattan,Hell's Kitchen,40.76294,-73.99248,Private room,92,2,1,42263,0.02,1,0
21322272,Comfy room steps away from Williamsburg nightlife,154339771,Chris,Brooklyn,Williamsburg,40.71258,-73.95742,Private room,50,2,10,43128,0.5,1,0
26194606,Brooklyn Oasis in Beautiful Bay Ridge,64825520,Anthony,Brooklyn,Fort Hamilton,40.61798,-74.03619,Entire home/apt,200,2,8,43627,0.63,1,177
16442660,Private Room in East Harlem,107830392,Nuries,Manhattan,East Harlem,40.79528,-73.9478,Private room,75,1,91,43248,2.95,1,188
34600508,Artist's Loft! A+ Location!  Central Park/5th ave!,256610768,John Ghaddie,Manhattan,Upper East Side,40.76414,-73.96728,Entire home/apt,159,31,4,43632,2.45,1,244
35161717,Sunset Suite in Spectacular E. Village Penthouse!,4765305,Haffro,Manhattan,East Village,40.72291,-73.98447,Private room,125,2,1,43626,1,4,338
2730497,Entire Private Garden Floor of Brownstone,13974214,Jonathan,Brooklyn,Bedford-Stuyvesant,40.68058,-73.93856,Entire home/apt,130,3,92,43635,1.45,1,248
8763502,Stay here and love Williamsburg!!,45955013,Jason,Brooklyn,Williamsburg,40.70894,-73.94554,Entire home/apt,150,2,198,43639,4.48,1,92
6556848,Bright and Airy Brooklyn Abode,9119676,Angeline,Brooklyn,Prospect Heights,40.6815,-73.97309,Entire home/apt,175,2,10,42366,0.2,1,0
15701072,DREAM MIDTOWN RENOVATED STUDIO,101378990,Grand,Manhattan,Midtown,40.74634,-73.98704,Private room,179,1,4,42906,0.13,1,337
20149300,Crown Heights Guest House 3R3L,74541079,Abraham,Brooklyn,Crown Heights,40.66955,-73.93576,Entire home/apt,199,4,7,43584,0.34,9,89
6412693,Cozy Room in Washington Heights Apt,11555845,Elizabeth And Elias,Manhattan,Washington Heights,40.84543,-73.94283,Private room,58,1,148,43628,3.58,1,280
28574888,Guest Studio at Stella's place,15617507,Stella,Bronx,Morris Park,40.85105,-73.86049,Entire home/apt,60,2,20,43604,2.29,3,208
17569246,City Zen Apartment in Brooklyn,19177308,Stephany,Brooklyn,Bushwick,40.68956,-73.90599,Entire home/apt,109,3,72,43633,2.55,4,140
7573321,Great NYC Apartment,1242357,Sam,Manhattan,Upper West Side,40.79397,-73.97376,Entire home/apt,175,3,1,42230,0.02,1,0
24261171,Luxury Two-Story Loft in Clinton Hill/Bed-Stuy!,1133299,Ibada,Brooklyn,Bedford-Stuyvesant,40.69592,-73.94765,Entire home/apt,168,3,24,43626,1.63,1,30
573870,Central Park West/ 80s One bedroom!,1385157,Brian,Manhattan,Upper West Side,40.78292,-73.97438,Entire home/apt,120,30,18,43612,0.22,5,337
27154602,"Master Suite w/ King Bed, Backyard",1418015,Reuben,Brooklyn,Crown Heights,40.6756,-73.95232,Private room,140,2,41,43645,3.69,4,334
4091629,"DO DROP IN, LLC",21222224,Erica,Brooklyn,Bedford-Stuyvesant,40.68387,-73.95373,Entire home/apt,150,5,14,43096,0.28,2,363
21512357,NYC Modern Luxury Apartment 15 Mins to Wall Str.,3424386,V,Brooklyn,Park Slope,40.68111,-73.97994,Entire home/apt,129,3,7,43565,0.38,1,12
22275245,"Spacious room in Historical South Street Seaport,",162784512,Biggi,Manhattan,Financial District,40.70875,-74.00183,Private room,129,30,32,43412,1.73,1,0
13571116,Private Room in Large Airy Apartment,54797779,Sofia,Manhattan,Harlem,40.82004,-73.95063,Private room,40,2,3,42758,0.1,1,0
30769899,Gorgeous Brooklyn Heights apartment,2547347,Jessica,Brooklyn,Brooklyn Heights,40.69214,-73.99444,Entire home/apt,100,2,7,43586,1.12,1,326
28656163,Celebrity Home Artistic Master Bdrm,213816392,DuChess,Queens,Queens Village,40.70649,-73.74517,Private room,41,1,24,43644,2.47,3,351
9563266,Beautiful cozy LES apartment!,49511227,Alex,Manhattan,Lower East Side,40.71582,-73.98812,Entire home/apt,300,2,60,43631,1.36,2,118
29686857,"2BR Apartment in Ridgewood, 20min to Manhattan",223422291,Robin,Queens,Ridgewood,40.70242,-73.90403,Entire home/apt,115,3,15,43640,1.88,1,10
10390902,Cozy spot off L train - 20min>City,53495399,Blake,Brooklyn,Bushwick,40.70526,-73.91964,Private room,75,1,1,42453,0.02,1,0
27160493,曼哈顿/帝国大夏/ time square【2】,107245546,Michael,Manhattan,Chelsea,40.74756,-73.99072,Private room,165,2,5,43648,3,3,93
25637401,Cozy Shared Apartment in Midtown Manhattan,187975743,R.Henry,Manhattan,Hell's Kitchen,40.76361,-73.98992,Shared room,69,1,81,43637,6.09,8,192
13098452,"3-6month SUBLET Sparkling, spacious, Manhattan 3BR",4942450,Sacha,Manhattan,Washington Heights,40.85073,-73.93851,Entire home/apt,126,68,17,43414,0.47,1,0
2010971,Gorgeous 1BR brownstone,4803115,Daniel,Manhattan,Harlem,40.8083,-73.9439,Entire home/apt,150,1,5,42235,0.08,1,0
26566099,Bedstuy Cove,199740814,Luqman,Brooklyn,Bedford-Stuyvesant,40.68125,-73.92326,Private room,60,1,7,43335,0.59,1,129
6909615,Nifty room near Express A train!,36208205,Jakob,Manhattan,Washington Heights,40.84666,-73.9379,Private room,45,1,1,42241,0.02,1,0
20873362,Williamsburg Bedroom in a Beautiful  Home,5278391,Ashley,Brooklyn,Williamsburg,40.71706,-73.94091,Private room,60,2,3,43406,0.34,2,1
16069925,Great location in NYC!,13599766,David,Manhattan,Morningside Heights,40.80325,-73.96174,Private room,80,8,3,43254,0.1,1,79
34186868,Bianchi Soho,150878611,Yuri,Manhattan,Nolita,40.72169,-73.99642,Entire home/apt,150,30,11,43638,4.65,1,40
31205946,"Large, Bright Sunny Room in Bushwick near L train",52593429,Xavier,Brooklyn,Bushwick,40.70293,-73.9265,Private room,45,2,14,43632,2.55,2,40
21199473,舒适温馨小屋两间,153018041,Feng,Queens,Flushing,40.75602,-73.80241,Private room,95,1,22,43416,1.12,2,0
18963479,Studio apt in Midtown East steps to UN,132245692,Stay With US!,Manhattan,Midtown,40.75169,-73.97323,Entire home/apt,70,2,79,43638,3.21,1,98
13943523,Spacious Manhattan apartment with amazing view,24461849,Fredrik,Manhattan,Midtown,40.74569,-73.98592,Entire home/apt,280,3,2,42737,0.07,1,0
951365,Bushwick/Ridgewood aprtmt w parking,2675998,Alice,Queens,Ridgewood,40.7099,-73.91509,Entire home/apt,115,2,74,43604,0.96,2,314
28214075,HK AUTHENTIC TENEMENT UPDATED,213065914,Joshua,Manhattan,Hell's Kitchen,40.76557,-73.99174,Private room,120,1,56,43646,5.81,1,4
31322232,Luxury 4 BR Apartment-25 minutes from the city,2930761,Despina,Queens,Fresh Meadows,40.75085,-73.7854,Entire home/apt,114,2,7,43651,3.23,1,359
14951904,Bedroom in beautiful apt near Central Park,21679450,Vicky,Manhattan,Harlem,40.80171,-73.95871,Private room,60,7,4,43406,0.12,2,0
33242964,"Cozy room in Downtown Manhattan, 2 Bridges, Soho Y",248961864,Lily,Manhattan,Chinatown,40.71309,-73.99626,Private room,85,1,14,43632,3.93,3,332
15220,Best Location in NYC! TIMES SQUARE!,59734,Luiz,Manhattan,Hell's Kitchen,40.75531,-73.99293,Private room,69,2,289,43625,2.49,2,294
26780660,NEW! HUGE DESIGN LOFT w/ Rooftop in Williamsburg,2127180,Fleur,Brooklyn,Williamsburg,40.71308,-73.94458,Entire home/apt,125,9,5,43569,0.42,1,59
17342599,"Stylish, Spacious room Express train to Midtown",5334697,Shane,Manhattan,Washington Heights,40.84114,-73.93639,Private room,69,5,33,43648,1.17,3,1
20014534,Minimalist Private Bedroomm - Clean/Spacious/Airy,43010827,Joshua,Brooklyn,Williamsburg,40.71385,-73.93739,Private room,45,3,5,43305,0.21,1,0
20311253,Sunny Private Room in Bed-Stuy,10373779,Carla,Brooklyn,Bedford-Stuyvesant,40.68883,-73.94821,Private room,55,3,3,43372,0.3,2,0
8622987,Huge luxury 1 bedroom apt in Fidi,4228414,Lucy,Manhattan,Financial District,40.7083,-74.00415,Entire home/apt,160,7,1,42616,0.03,1,0
29804907,"2 bedroom apartment in Sunset Park, Brooklyn",12235509,Zachary,Brooklyn,Sunset Park,40.65085,-74.0037,Entire home/apt,175,4,12,43648,1.65,1,142
13532767,Sunny LES Apt W/ Luxury Bed A/C Views WIFI & More,77811516,Joel,Manhattan,Lower East Side,40.71429,-73.98755,Private room,59,2,14,42944,0.38,1,0
32639119,Classic and Cozy Brooklyn Apartment,161985273,Melody-Lane,Brooklyn,Prospect-Lefferts Gardens,40.65554,-73.9499,Private room,45,3,7,43647,3.13,1,43
16805869,Windowside Orchard Street Room in Lower East Side!,16664377,D,Manhattan,Lower East Side,40.71863,-73.98958,Private room,100,1,66,43638,2.19,3,334
13018125,AMAZING CENTRAL MANHATTAN 1 BED W/BALCONY FITS 4!,10797290,Caroline,Manhattan,Chelsea,40.74469,-73.99858,Entire home/apt,225,1,32,43466,0.87,1,0
5738785,Compact cosy studio with separate kitchen,22557949,Ray,Queens,East Elmhurst,40.7583,-73.87679,Entire home/apt,112,2,3,43604,0.35,1,338
29518561,Excellent private room!,222288328,Matthew,Brooklyn,Bedford-Stuyvesant,40.69871,-73.94686,Private room,72,1,30,43640,3.85,2,344
26774025,Big Apple Slice of History with Breakfast Included,201315040,Carmen,Manhattan,East Village,40.72493,-73.97571,Private room,125,2,26,43635,2.23,1,118
36065361,Artist Luxe Loft Prime Williamsburg,271035656,Josh,Brooklyn,Williamsburg,40.70835,-73.95368,Entire home/apt,270,2,1,43651,1,1,308
26414834,Enjoy this cozy private room near Times Sq. 53E4,190921808,John,Manhattan,Hell's Kitchen,40.75561,-73.99543,Private room,55,30,3,43615,0.92,47,345
28410723,Entire Apartment in Greenwood,108902280,Guadalupe,Brooklyn,Sunset Park,40.65929,-73.99441,Entire home/apt,59,2,26,43639,2.63,1,173
21312687,Hillside Hotel,134184451,Hillside Hotel,Queens,Briarwood,40.70471,-73.81542,Private room,135,1,3,43101,0.15,18,319
19407214,Brooklyn's 3 bdrm Honeycomb,35108251,Belinda,Brooklyn,East New York,40.66929,-73.89079,Entire home/apt,133,2,73,43639,2.98,2,171
12337005,Beautiful Fort Greene Loft,2774967,Gabriel,Brooklyn,Fort Greene,40.6921,-73.97279,Entire home/apt,120,3,25,43635,0.72,1,0
35196648,"Gigantic room 1 block to train with AC, fast WIFI",264824216,Peter,Manhattan,Harlem,40.822,-73.95582,Private room,59,1,1,43630,1,3,61
24942569,My new place,182690453,Rafael,Brooklyn,Navy Yard,40.69833,-73.97087,Private room,140,2,37,43632,2.64,1,157
33238238,Luxury Suite in Midtown Manhattan,24831061,Hosteeva,Manhattan,Midtown,40.7643,-73.98199,Entire home/apt,310,1,2,43576,0.7,8,0
2467879,"Great, cozy room in Williamsburg!",786862,Cristina,Brooklyn,Williamsburg,40.71841,-73.95992,Private room,90,1,2,42124,0.03,1,0
8878172,"Sunny, spacious -  35 mins Times Sq",46399563,Angela,Manhattan,Inwood,40.86689,-73.92224,Private room,57,1,6,42737,0.13,1,1
24078552,Spacious 2 bed/ 1bath w/ outdoor space (sleeps 8),36576422,Ivana,Queens,Forest Hills,40.71754,-73.83367,Entire home/apt,150,2,31,43640,2.04,1,89
9116734,"Large, fully renovated room in Brooklyn, Bed-Stuy!",20318052,Laura,Brooklyn,Bedford-Stuyvesant,40.69587,-73.9453,Private room,55,2,67,43639,1.72,2,110
8845002,Beautiful One Bedroom Chelsea,21172422,Ellie,Manhattan,Chelsea,40.74197,-74.00409,Entire home/apt,240,2,1,42310,0.02,1,0
7754916,Awesome room! 10 min to the city!!,15931768,Teodoro,Brooklyn,Bedford-Stuyvesant,40.69704,-73.94761,Private room,60,5,2,42276,0.04,1,0
23312379,UWS Brownstone - Near Central Park/Lincoln Center,8055207,Nate,Manhattan,Upper West Side,40.77839,-73.97613,Private room,165,4,53,43636,3.24,1,0
20480983,Unique Exposed Brick Loft Studio in Townhouse,785524,Eric,Bronx,Concourse,40.81941,-73.92762,Entire home/apt,69,2,98,43647,4.57,2,193
31624862,Upper East Side Studio on 68th street,10371008,Anna,Manhattan,Upper East Side,40.76455,-73.95646,Entire home/apt,135,4,1,43629,1,2,217
2043329,Studio in Hell's Kitchen,10478532,Erin,Manhattan,Hell's Kitchen,40.76473,-73.98937,Entire home/apt,100,2,11,42151,0.16,1,0
14429513,Sunlit Private Room in Centrally Located Chelsea,69021484,Jocelyn & Jake,Manhattan,Chelsea,40.75066,-73.99944,Private room,139,5,120,43648,3.91,1,52
225926,The Notorious B.N.B. { The Erhart },1177497,Jessica,Brooklyn,Clinton Hill,40.68999,-73.96711,Private room,239,1,164,43647,1.73,11,356
34997929,Amazing 3bd/2ba Town-Home In Prime Williamsburg,16625273,Richard,Brooklyn,Williamsburg,40.7149,-73.94585,Entire home/apt,295,2,2,43641,2,3,298
9943776,Walk to the American Museum of Natural History,37441611,Jamie,Manhattan,Upper West Side,40.78469,-73.9738,Entire home/apt,330,2,119,43635,2.78,1,258
25370297,Bright & stylish apartment in Greenwich Village,13251813,Nick,Manhattan,West Village,40.73521,-73.99944,Entire home/apt,120,4,6,43513,0.49,1,1
1123960,Private Rm for 1 in Historic Harlem,6165258,Gita,Manhattan,Harlem,40.80815,-73.94325,Private room,70,28,16,43101,0.22,3,365
30956743,1BR Park Slope Apt w/ Private Backyard,87859431,Melysa,Brooklyn,Park Slope,40.68087,-73.97871,Entire home/apt,100,2,2,43513,0.31,1,1
24961967,BEAUTIFUL LUX STUDIO -AMAZING ENTERTAINMENT SYSTEM,104684975,Studio,Brooklyn,Canarsie,40.64361,-73.90435,Entire home/apt,140,1,1,43271,0.08,1,178
17829947,Big & Sunny Apartment in Williamsburg,81141009,Jason,Brooklyn,Williamsburg,40.71666,-73.94562,Entire home/apt,160,5,10,43005,0.37,1,0
22293394,Hippie 1 Bedroom in Chinatown,48086015,Amira,Manhattan,Chinatown,40.71532,-73.99903,Entire home/apt,150,7,2,43088,0.11,1,0
22063918,25 minutes to Midtown NYC- Entire large apartment,2323561,Herminia,Queens,Elmhurst,40.74475,-73.88266,Entire home/apt,90,2,8,43467,0.43,1,0
19786549,Dungeon heaven. SOHO loft-feel in Bklyn.❤️❤️❤️❤️❤️,16534981,Suzy,Brooklyn,Bedford-Stuyvesant,40.68141,-73.93301,Entire home/apt,68,14,10,43585,0.43,5,286
23044937,"MINI COZY Room Close to NYU  Langone H/Metro N,R",105640471,Jason,Brooklyn,Sunset Park,40.638,-74.01619,Private room,39,1,14,43613,1,8,127
34593987,Manhattan Beach Condo,260997528,Jermaine,Brooklyn,Sheepshead Bay,40.58495,-73.93278,Entire home/apt,150,1,10,43653,7.89,1,354
9563873,1  ROOM IN A NEW HOUSE IN QUEENS,49514708,Steve,Queens,Jamaica,40.69009,-73.79555,Private room,37,4,42,43653,0.98,1,228
4235620,Elegant furnished 1BR apartment,21979970,Louise & Thomas,Queens,Flushing,40.73303,-73.79736,Entire home/apt,100,7,9,43644,0.16,1,268
1185525,Peaceful Brooklyn Flat,6483295,Jason,Brooklyn,Bay Ridge,40.63719,-74.03489,Entire home/apt,80,3,38,43586,0.53,1,192
14743469,Bensonhurst Gem,19101984,Tuan-Phi,Brooklyn,Bensonhurst,40.60749,-73.99225,Entire home/apt,49,1,1,42610,0.03,1,0
24278899,Fantastic studio in Chinatown/Lower East side,24404900,Nate,Manhattan,Chinatown,40.71371,-73.99355,Entire home/apt,100,2,73,43646,4.86,1,3
16965094,*THE ROOM IS PRIVATE. HUNGRY FOR A KITCHEN ?*,48183551,Carlos,Queens,Elmhurst,40.74552,-73.88285,Private room,55,6,69,43650,2.44,5,253
27610245,Brand New 1 Bedroom w/Parking-25 Mins to Manhattan,59765638,Philip,Queens,Douglaston,40.76561,-73.7464,Entire home/apt,125,3,16,43635,1.51,1,123
28919421,Lovely New Private Bathroom Room,216772639,Ling,Brooklyn,Borough Park,40.63371,-74.00717,Private room,60,1,9,43640,0.98,7,180
24656108,Charming 2 Bedroom in the Heart of Williamsburg,4794638,Daniel,Brooklyn,Williamsburg,40.71598,-73.95466,Entire home/apt,134,1,52,43648,3.59,1,262
22794719,Habitacion de renta para 2,168429942,Jennifer,Bronx,Norwood,40.88007,-73.87326,Private room,50,5,4,43633,0.26,2,324
15659743,Super Cute Garden Apartment in Bed-Stuy!,62256292,Inez,Brooklyn,Bedford-Stuyvesant,40.6804,-73.93648,Entire home/apt,125,3,91,43647,2.8,1,78
21156632,Victorian styled long townhouse in NYC,150363476,Eliasz,Bronx,Parkchester,40.83439,-73.8585,Private room,300,2,9,43427,0.47,1,0
12063562,Cozy Room,5017724,R,Manhattan,Theater District,40.75827,-73.98825,Private room,200,5,4,42660,0.1,1,365
19073356,Luxury Coliving Space in Williamsburg,4440278,Emmanuel,Brooklyn,Williamsburg,40.71189,-73.93881,Private room,110,3,3,42946,0.12,3,179
22400856,Hip and cozy LES apartment,50312214,Isabella,Manhattan,Lower East Side,40.71975,-73.98975,Entire home/apt,115,2,1,43099,0.05,1,0
16284453,Cozy Oceanhill Room,43797176,Malcolm,Brooklyn,Cypress Hills,40.67816,-73.90583,Private room,80,2,17,43612,0.7,1,353
31226826,Cozy Bedroom 6 mins from JFK. 35mins frm the city,137017288,Khan,Queens,Jamaica,40.68574,-73.79008,Private room,50,1,1,43503,0.2,2,36
220563,Lovely HUGE Master Bed + Study,918087,Kestrel,Brooklyn,Bedford-Stuyvesant,40.68634,-73.95088,Private room,75,3,59,42740,0.62,3,0
18996738,Sunny big bedroom in lively Brooklyn neighborhood,5391472,Ella,Brooklyn,Crown Heights,40.6721,-73.95363,Private room,40,14,1,42917,0.04,2,0
9633740,1 Bedroom within Full Apartment,6753765,Austin,Manhattan,East Village,40.72422,-73.98465,Shared room,85,2,2,42739,0.05,3,0
11724873,Hell's Kitchen Hideaway,62359474,Brandon,Manhattan,Hell's Kitchen,40.75926,-73.99304,Entire home/apt,125,2,104,43649,2.63,1,5
27359696,ACintheroom!35minutes toWALL St. quiet&residential,47782497,Robianddebbie,Brooklyn,East New York,40.66983,-73.87745,Private room,65,7,16,43639,1.42,3,287
19677284,Room in Williamsburg,63336737,Juan,Brooklyn,Williamsburg,40.70994,-73.95243,Private room,50,4,3,43325,0.12,1,0
27259887,Bedstuy Oasis,4089207,Mondell,Brooklyn,Bedford-Stuyvesant,40.68571,-73.93868,Entire home/apt,250,3,22,43653,1.94,2,314
13503536,"Large, Private Room in Bushwick",77076962,Meghan,Brooklyn,Bushwick,40.70286,-73.92271,Private room,50,2,6,42591,0.16,1,0
823520,ON HIGHLINE! Private room & bath,4323625,Arthur,Manhattan,Chelsea,40.75284,-74.00138,Private room,179,2,251,43649,3.15,1,157
12973819,"Huge 1BR 5 min to Park, Train",71402091,Jeff,Brooklyn,Flatbush,40.65421,-73.95945,Entire home/apt,90,4,7,43578,0.18,1,0
35185863,Bright Park Slope 2 Bed (15 Minutes to Manhattan!),264963423,Eleanor,Brooklyn,South Slope,40.66956,-73.98922,Entire home/apt,195,2,4,43646,4,1,345
5593975,Adorable Private Room w/ backyard!,29005043,Brianna,Brooklyn,Bedford-Stuyvesant,40.67861,-73.9453,Private room,125,14,7,42646,0.15,1,179
21867440,"Charming, Cozy Apartment in the Heart of Bushwick!",29599980,Leslie,Brooklyn,Bushwick,40.70636,-73.91935,Entire home/apt,41,3,1,43101,0.05,1,0
27389647,Master Bed/Bath near Lincoln Center in high-rise,119531605,Nicole,Manhattan,Upper West Side,40.7737,-73.99027,Private room,99,1,7,43343,0.61,1,0
33881201,SoHo + Greenwich Penthouse Escape! Cozy Studio!,254522143,Julie Anne,Manhattan,Greenwich Village,40.7277,-74.00104,Entire home/apt,129,31,7,43645,2.8,1,167
31409154,Great Location Cozy Apt. w/ Private Bath,198195140,Lucy,Queens,Long Island City,40.74755,-73.93878,Private room,55,1,11,43618,2.92,2,7
573795,Spacious Stylish  2 Bedroom Suite,38513,Nkosi,Brooklyn,East Flatbush,40.65204,-73.94938,Entire home/apt,133,4,104,43622,1.32,1,338
4249342,Perfect Private Room in Luxury Bldg w/Gym/Rooftop,2495483,Andy,Manhattan,Financial District,40.70948,-74.00654,Private room,98,7,23,43617,0.55,1,116
30437498,"LXRY BLDG-next to Central Park, Times Sq,SLEEPS 5!",48572835,Jodi,Manhattan,Hell's Kitchen,40.76552,-73.98498,Entire home/apt,300,6,2,43622,1.33,1,270
35387629,The Crown Spacious Apartment,258374626,Beverley,Brooklyn,Crown Heights,40.66397,-73.93353,Entire home/apt,140,2,1,43653,1,1,87
20386575,Makes You Wanna STAY! [BEST RATE],142590597,Joica,Brooklyn,East New York,40.6746,-73.87293,Shared room,159,1,7,43379,0.31,6,180
13770680,Flushing Deluxe Room w/ 2 Bed (1FL),65809485,Shirley,Queens,Flushing,40.74875,-73.82775,Private room,50,7,55,43489,1.57,12,160
